ID_avaliacao,avaliacao,nota,sentimento
75200,"A vendedora entrou em contato comigo para me mandar outro produto. Não aceitei, e ela disse que ia deixar o valor em aberto aqui, porém não vi nada na minha conta.",1,negativo
63232,Apesar de ser de ótima qualidade o produto não é bom. A água não sai totalmente do esfregão depois de passar pelo cesto e precisei tirar o excesso com as mãos.,2,negativo
70797,"Cor horrivel, parece que ta velhoo e foi ficanco amarelado, não recomendo nem pro meu inimigo.",1,negativo
98692,"Veio em quase perfeito estado, c a única exceção da revista q foi meio amassada.",4,positivo
22506,"Produto similar, porém ruim. Quebra fácil e difícil utilização",1,negativo
109943,"Ótimo produto, bem potente, design agradável, fácil manuseio",5,positivo
26000,Um produto de excelente qualidade em todos os aspectos!,5,positivo
120359,Bom produto. De acordo com as especificações no site.,4,positivo
88353,"perfume muito bom , recomendo para pessoas de bom gosto",5,positivo
87354,"O celular é TOP,eu recomendaria a vocês ,Câmera TOP, Ameiii.",5,positivo
57612,"Um ótimo produto, no entanto pela qualidade e valor do investimento, poderia vir com a lâmpada do forno, ou seja, tem a função mais não vem com a lâmpada, custo relativamente baixo para o poder de compra de uma fábrica, mais que faria a diferença para o consumidor, tendo a condição de testar o produto por completo no momento de sua chegada.",4,positivo
88772,Melhorou custo benefício celular top mesmo não trava,5,positivo
49302,Entrega antes do prazo e produto de muito boa qualidade.,5,positivo
67565,"Produto completo, ótimo para fazer varias receitas, entrega rápida.",5,positivo
132038,"Só elogios. Tamanho, imagem, desempenho... Recomendo",5,positivo
30580,"Essa mochila me superou !!! Era tudo o que eu precisava, espaçosa e tudo de bom !!! Parabéns ao fabricante !!!",5,positivo
39783,"O produto foi devolvido ao vendedor, pois o mesmo não é compativel com minha impressora, pedi a devolução do meu dinheiro",1,negativo
54524,Esse preço de 715 é real ou é mentira? Gostaria de saber se alguém comprou essa tv neste valor e recebeu ela certinho em casa!,2,negativo
87613,ele vaza agua e não para em pé  o fio atrapalha   muito fraco,2,negativo
129477,Já reclamei e até o momento não tive retorno! Vou viajar terça-feira e preciso desse produto.,1,negativo
23523,Super recomendo!Pelo preço  o produto  e maravilhoso.,4,positivo
105086,"Não tenho como avaliar, pois até essa data, 30/04/2018 ainda não recebi o produto, com prazo de entrega até 23/04/2018",2,negativo
78549,"não faz efeito nenhum no organismo, nem na supressão de vontade de comer doce e nem na absorção de carboidrato",1,negativo
7820,"Pra quem mora sozinha as panelas são excelentes, pequenas mas muito boas.",5,positivo
52009,"vem escrito com controle de mão e a gente pensa que é controle remoto.todo ventilador tem controle para poder funcionar,mas na especificação diz controle de mão e não de parede.joguei no lixo.não servia.meu teto é de forro e não serviu sem controle.de nada adiantou falar com a loja.",1,negativo
103790,não gostei do produto. demora na entrega. não recomendo.,1,negativo
128249,"O produto não chega nem perto do que se vê na foto. De qualidade baixa, nem as cores são iguais. Não gostei.",2,negativo
6828,muito bom o produto meu filho adoro e bao que a gente interage muito para montar,5,positivo
29959,Versão do Android antiga. Não suporta alguns aplicativos. Não sei se é possível atualizar para Android 6.,2,negativo
10262,"Comprei essa batedeira, para uso doméstico ,ainda nem fiz 10 bolos e as velocidades 1 e 2 não funcionam mais. Bonitinha mas muito ruim .",1,negativo
70808,"excelente tinta, estou satisfeita em todos os quesitos",5,positivo
31232,"ESTOU COMPLETAMENTE DESAPONTADA COM ESTE SITE POIS SOU CLIENTE A TEMPO E NUNCA TIVE PROBLEMAS, MAS AGORA COMPREI DUAS POLTRONAS DESTA AI E O PRAZO MAXIMO ERA 28/11/2017 BELEZA NAO CHEGOU ENTREI EM CONTATO ME DERAM RETORNO DIZENDO QUE FOI UM PROBLEMA INTERNO E QUE ESTARIAM ENTREGANDO O MAIS RAPIDO POSSIVEL NO COMECO DE DEZEMBRO ISSO, E AGORA O STATUS DA ENTREGA ESTA COMO FOI ENTREGUE DIA 13/12/2017 SENDO QUE NAO RECEBI NADA AINDA, JA MANDEI MIL EMAIL E NINGUEM ME DA RETORNO, PORTANTO NAO RECOMENDO POIS NUNCA TINHA ME INCOMODADO COM ESTE SITE MAS AGORA ESTAO DE BRINCADEIRA, VOU PROCURAR MEUS DIREITOS POIS TENHO TODOS O EMAILS SALVOS....",1,negativo
46687,"Não compraria novamente,além de vir diferente do site,não era de qualidade.",1,negativo
98852,"Além de demorar 1 mês pra chegar, o produto promete ""Coletor transparente (ml capacidade de 1.500)"" sendo que não veio. Ou seja, não faz jus ao prometido. Chegou apenas as lâminas que por sinal também são bem frágeis. Não recomendo a compra!",1,negativo
19768,"Ela dá o efeito que é apresentado na descrição, os cílios ficam bem alongados e o seu olhar ganha um novo efeito!",5,positivo
129645,"comprei  o copo anunciado, foi entregue um copo de material muito inferior",1,negativo
2289,"até então, perfeito. Tudo que pretendia com ele, fiz........",5,positivo
130436,"Dentre todas as televisões que tenho na minha casa, essa é a mais recente e a de pior qualidade. A imagem é bem ruinzinha, o som é baixo e sem graves. O que é ruim mesmo nessa televisão são os aplicativos. Spotify não instala. Netflix não conecta. Apesar de ser Android TV, não é possível baixar aplicativos da Play Store. A loja de aplicativos da Philco é horrível, vários aplicativos estrangeiros que não possuem conteúdo em português. A cada dia descubro mais uma coisa ruim nesse produto.",1,negativo
32012,"Além do atraso da entrega, quando produto chegou ao conferirmos o mesmo não veio com nenhum parafuso para montagem. Dessa forma não terei como realizar a montagem.",1,negativo
22997,A entrega foi rápida e o produto veio bem embalado.,5,positivo
11263,"O produto tem uma ótima qualidade, achei muito prático e bonito.",4,positivo
63126,"Entregou bem antes do prazo previsto (20 dias antes), no entanto, realizaram a entrega faltando um dos protetores de plastico, que fica na parte de baixo do sofá, e a embalagem do sofá estava com avariações.",2,negativo
5339,"Tudo certo na compra, entrega rápida, além de ótimo produto!",5,positivo
10426,"Material excelente, espaçosa e muito bonita. Sem dúvida indicaria o produto. Excelente opção para presentear.",5,positivo
9275,Prazo não cumprido. Falta de informação da empresa,1,negativo
98895,"Excelente relação de custo benefício!!!!!!!!!! boa câmera, rápido e boa capacidade de armazenamento.",5,positivo
2494,"Ela realmente funciona, e faz o que realmente as propagandas mostram. Diferente de outras por aí...",5,positivo
97708,Muita opções de uso e ajuda na forma de atendimento é bem fácil de ser usado,4,positivo
302,"deveria ter uma trava pra o copo, que apenas é so colocar. muito fraco!",2,negativo
128914,"Como pode mandarem um e-mail pra você avaliar um produto que nem recebeu. Porque não mandam um e-mail com informações sobre o porque dele não ter sido entregue, seria muito mais útil. Uma falta de consideração com o consumidor,já se passarmos mais de um mês da compra,  O prazo pra entrega já venceu desde então mandei inúmeros e-mail e nenhum foi respondido com informações sobre o produto.  Até agora estou esperando e nada.",4,positivo
18820,Bom produto - entrega antes do prazo prometido. Recomendo.,4,positivo
40669,"material de qualidade muita baixa, coloração diferente da imagem",1,negativo
108250,"Impressora boa, porem vem faltando o cabo USB. E um ponto péssimo é a entrega que é mto demorada, marcam para uma data e não chega no dia.. Na verdade chega 20 dias depois.",2,negativo
31268,Excelente muito pratica e cumpre com as nesecidade de uma cozinha familia,5,positivo
50784,Apesar do prazo estar vencido o produto não foi entregue conforme descrito. Estou aguardando a entrega o mais rápido possível!,1,negativo
106321,"Excelente acabamento e design, sem contar que é uma capa bem protetora, semelhante à anti queda. Recomendo a todos",5,positivo
84937,"tenho umas tv lg a 3 anos e depois do segundo ano começo a queima os led e a cada 3 meses eu gasto 200 reais consertando , no total ja gastei 600 reais em conserto vou joga a minha no lixo e compra umas samsung ou sony , vcs que compraram esse lixo pesquisem na internet veram que essas lg realmente não prestam.",1,negativo
126167,Quando eu receber o produto eu avalio que não recebi nada ate hoje comprei dia21/04/18  ate hoje 22/05 ainda  n recebi.,2,negativo
100921,Ótimo produto e rápido com capacidade de memória boa carga de bateria demora bastante e muito elegante e camera excelente recomendo muito,5,positivo
52742,Este produto parece ser mais resistente que outros que comprei e logo estragaram.   Custo benefício bom.,4,positivo
767,"Produto excelente e com precinho oh!. Não sei como consegui viver até hoje sem um copo de acrílico de quase 2 mangos. Agora com este copo minha vida mudou!  Levo o copo pra passear, dou banho, boto pra dormir. Cuido dele com o todo o amor e carinho!",5,positivo
53347,Este celular muito bom. Gostei muito. Câmera ótima. Bateria dura muito. Carrega rápido.,5,positivo
89281,Sinceramente não conhecia esses baralhos e me surpreendi com a qualidade,5,positivo
102719,"Produto muito bom, corresponde as descrições do produto, entrega muito rápida!",4,positivo
103659,gostei do produto gostei do produto gostei do produto gostei do produto,4,positivo
93047,Gpstei muito do produto e também do atendimento. entrega rapida,4,positivo
132140,"Para quem procura um aparelho que aguenta a pegada e não fica desligando sozinho, essa é uma opção. Forte, não trava, esse eu indico.",5,positivo
7209,Poucos aplicativos. Não roda Whatsapp e a Samsung não se preocupa com isso.,1,negativo
32900,"Produto muito bom. Apenas o controle é meio fragil e falha as vezes, mas produto maravilhoso. Chegou muito rapido.",5,positivo
47898,Empresa vende o produto sem tê-lo no estoque. O livro chegou com quase um mês de atraso!!!,1,negativo
32830,"Não entendi, na imagem a fita é de 12m, mas na descrição está 3m.",1,negativo
104232,"A Franciele de Souza, representante da Gonzatto Imports, me enviou um produto de marca divergente do anunciado, com agulhas de 0,5mm ao invés de 1,0mm. Além disso, o produto enviado era de uma marca divergente, chinesa, com aspecto de falsificado. O mesmo ainda apresentava a embalagem violada, com avarias no produto e aspecto de usado. Gostaria de exigir o estorno do valor em meu cartão e não recomento a compra do produto.",1,negativo
118103,"O produto chegou antes mesmo do prazo solicitado. Condiz com as características apresentadas, sendo ótimo para leitura de textos e atividades básicas. A imagem não é tão bem pictorizada mas, pelo preço do produto, está de ótimo tamanho.",5,positivo
83706,"Excelente muito bom, prático, fácil de usar. muito útil.",5,positivo
91160,"O produto é excelente, não tenho o que reclamar.  demorou bastante mas chegou no prazo.",5,positivo
73049,"O sistema de navegação pelo menus da TV é lento, inclusive a partida da TV após ser ligada é bastante demorada. O volume do som também é muito baixo, você nota pouquíssima diferença no volume a partir do meio da escala até o final. O ponto mais negativo na minha opinião é o ângulo de visão. Basta olhar um pouco de lado para que a imagem fique muito deficiente.",2,negativo
53203,Só atrasou  treze dias mas ainda chegou a tempo. Recomendo essa loja sim com certeza.,5,positivo
89911,Agradeço ao produto que comprei e veio antes do dia previsto adorei. Muito Obrigada!,4,positivo
39791,"A imagem ilustrativa, não corresponde ao produto, o produto chegou no prazo porém achei que os rolinhos seriam mais compridos como mostra a imagem. Se soubesse que seriam iguais aos outros de tamanhos diferentes, compra do anúncio mais barato de 12,00 que adquiri junto com este é também chegaram ok. Porém custo benefício bem menor, sem contar o frete que paguei por duas compras sem necessidade.",2,negativo
